image_id,nucleus_id,area,perimeter,circularity,eccentricity,compactness,image_class
95,7730,16.2,1.8851,0.5729,0.6148,0.5729,SCC
95,7731,67.785,4.9795,0.3435,0.6348,0.3435,SCC
95,7732,36.22,4.7468,0.202,0.7007,0.202,SCC
95,7733,25.675,4.4935,0.1598,0.6968,0.1598,SCC
95,7734,54.0,5.9724,0.1902,0.8091,0.1902,SCC
95,7735,55.575,5.512,0.2299,0.7024,0.2299,SCC
95,7736,48.59,7.0147,0.1241,0.7091,0.1241,SCC
95,7737,47.185,5.4526,0.1994,0.7717,0.1994,SCC
95,7738,91.395,5.9489,0.3245,0.7354,0.3245,SCC
95,7739,44.8,4.5462,0.2724,0.5597,0.2724,SCC
95,7740,60.795,8.918,0.0961,0.6621,0.0961,SCC
95,7741,34.01,4.635,0.1989,0.7267,0.1989,SCC
95,7742,51.53,4.6736,0.2965,0.6348,0.2965,SCC
95,7743,61.53,6.3702,0.1905,0.7751,0.1905,SCC
95,7744,45.725,4.2663,0.3157,0.8623,0.3157,SCC
95,7745,34.95,4.0708,0.265,0.3816,0.265,SCC
95,7746,13.96,2.1099,0.394,0.4814,0.394,SCC
95,7747,96.775,4.3033,0.6567,0.679,0.6567,SCC
95,7748,81.955,5.7195,0.3148,0.7146,0.3148,SCC
95,7749,84.07,4.9962,0.4232,0.6972,0.4232,SCC
95,7750,84.68,6.3094,0.2673,0.5757,0.2673,SCC
95,7751,86.405,5.6138,0.3445,0.4769,0.3445,SCC
95,7752,72.62,8.4436,0.128,0.684,0.128,SCC
95,7753,84.08,5.5611,0.3417,0.7964,0.3417,SCC
95,7754,13.61,3.0411,0.1849,0.9271,0.1849,HSIL
95,7755,8.84,1.2043,0.766,0.6326,0.766,HSIL
95,7756,14.175,2.4421,0.2987,0.8517,0.2987,HSIL
95,7757,14.56,2.5728,0.2764,0.9266,0.2764,HSIL
95,7758,28.025,2.2489,0.6963,0.6308,0.6963,HSIL
95,7759,18.09,2.3694,0.4049,0.5932,0.4049,HSIL
95,7760,32.78,3.1459,0.4162,0.6332,0.4162,HSIL
95,7761,45.285,5.6811,0.1763,0.6682,0.1763,HSIL
95,7762,15.815,2.6807,0.2766,0.9165,0.2766,HSIL
95,7763,52.86,7.1664,0.1293,0.6245,0.1293,HSIL
95,7764,49.46,3.1894,0.611,0.5743,0.611,HSIL
95,7765,60.675,4.0098,0.4742,0.7721,0.4742,LSIL
95,7766,8.245,2.7469,0.1373,0.9101,0.1373,Negative for intraepithelial lesion
95,7767,11.485,2.0641,0.3388,0.8801,0.3388,Negative for intraepithelial lesion
95,7768,25.82,5.0648,0.1265,0.6907,0.1265,Negative for intraepithelial lesion
95,7769,8.595,3.894,0.0712,0.8348,0.0712,Negative for intraepithelial lesion
95,7770,9.785,2.9889,0.1376,0.9313,0.1376,ASC-US
93,7771,97.365,4.2053,0.6919,0.9539,0.6919,SCC
93,7772,77.32,4.0168,0.6022,0.8486,0.6022,SCC
93,7773,31.71,3.6459,0.2998,0.5108,0.2998,SCC
93,7774,58.26,4.3674,0.3838,0.6169,0.3838,SCC
93,7775,66.04,5.3625,0.2886,0.7255,0.2886,SCC
93,7776,47.65,4.2962,0.3244,0.7426,0.3244,SCC
93,7777,46.325,4.0346,0.3576,0.5702,0.3576,SCC
93,7778,57.71,3.7099,0.5269,0.8463,0.5269,HSIL
93,7779,79.795,4.9532,0.4087,0.4793,0.4087,HSIL
93,7780,45.475,4.9761,0.2308,0.8653,0.2308,HSIL
93,7781,35.005,6.2032,0.1143,0.8331,0.1143,HSIL
93,7782,74.92,4.3099,0.5068,0.7743,0.5068,HSIL
93,7783,82.12,5.3928,0.3548,0.5513,0.3548,HSIL
93,7784,87.52,5.6811,0.3408,0.5939,0.3408,HSIL
93,7785,71.395,4.5972,0.4245,0.8933,0.4245,HSIL
93,7786,63.32,6.6973,0.1774,0.8171,0.1774,HSIL
93,7787,24.87,3.6942,0.229,0.9173,0.229,HSIL
93,7788,25.925,2.4212,0.5557,0.8769,0.5557,HSIL
93,7789,27.43,3.1451,0.3485,0.9504,0.3485,HSIL
93,7790,13.6,1.5437,0.7172,0.6388,0.7172,ASC-US
93,7791,22.005,6.1806,0.0724,0.8782,0.0724,ASC-US
93,7792,52.41,4.7536,0.2915,0.8114,0.2915,ASC-US
93,7793,70.92,5.8462,0.2608,0.6633,0.2608,ASC-H
93,7794,28.245,2.6372,0.5103,0.7712,0.5103,HSIL
93,7795,33.745,3.2401,0.4039,0.7362,0.4039,HSIL
92,7796,79.79,5.6474,0.3144,0.773,0.3144,SCC
92,7797,7.03,1.4043,0.448,0.975,0.448,Negative for intraepithelial lesion
92,7798,56.615,4.3987,0.3677,0.6966,0.3677,HSIL
92,7799,50.195,5.2761,0.2266,0.6977,0.2266,HSIL
92,7800,64.43,4.2437,0.4496,0.8604,0.4496,HSIL
92,7801,58.855,3.5544,0.5854,0.75,0.5854,HSIL
92,7802,88.795,4.6655,0.5126,0.4878,0.5126,HSIL
92,7803,56.36,3.5251,0.57,0.7242,0.57,HSIL
92,7804,46.66,3.7079,0.4265,0.9091,0.4265,HSIL
92,7805,58.15,4.0845,0.438,0.8707,0.438,HSIL
92,7806,73.635,4.4104,0.4757,0.7352,0.4757,HSIL
92,7807,61.14,4.9371,0.3152,0.7798,0.3152,HSIL
92,7808,73.795,5.1761,0.3461,0.5777,0.3461,HSIL
92,7809,80.0,4.3471,0.532,0.934,0.532,HSIL
92,7810,74.595,4.8958,0.3911,0.8964,0.3911,HSIL
92,7811,92.485,4.9378,0.4767,0.9615,0.4767,HSIL
92,7812,83.805,6.0284,0.2898,0.5106,0.2898,HSIL
92,7813,69.965,3.931,0.569,0.984,0.569,HSIL
92,7814,74.11,4.7368,0.4151,0.8031,0.4151,HSIL
92,7815,62.71,6.5648,0.1829,0.4027,0.1829,HSIL
92,7816,65.185,4.1069,0.4856,0.6876,0.4856,HSIL
92,7817,77.66,5.0645,0.3805,0.7404,0.3805,HSIL
92,7818,85.92,5.3845,0.3724,0.4418,0.3724,HSIL
92,7819,44.265,10.7302,0.0483,0.522,0.0483,ASC-US
92,7820,45.94,7.1507,0.1129,0.7517,0.1129,ASC-US
92,7821,10.02,2.0997,0.2856,0.5199,0.2856,ASC-US
92,7822,49.48,6.6367,0.1412,0.7103,0.1412,SCC
92,7823,57.45,5.9256,0.2056,0.6312,0.2056,SCC
92,7824,14.79,2.0348,0.4489,0.4274,0.4489,HSIL
92,7825,35.155,4.3389,0.2347,0.6601,0.2347,HSIL
92,7826,44.075,3.0318,0.6026,0.8682,0.6026,ASC-H
92,7827,50.715,5.97,0.1788,0.3257,0.1788,ASC-H
91,7828,79.31,6.4524,0.2394,0.6599,0.2394,SCC
91,7829,73.08,7.5864,0.1596,0.4323,0.1596,SCC
91,7830,88.225,5.6049,0.3529,0.5306,0.3529,SCC
91,7831,65.245,9.0234,0.1007,0.2749,0.1007,SCC
91,7832,64.165,6.1589,0.2126,0.7202,0.2126,SCC
91,7833,72.365,4.4395,0.4614,0.5222,0.4614,SCC
91,7834,39.515,3.7326,0.3564,0.6967,0.3564,HSIL
91,7835,62.245,6.9714,0.1609,0.5067,0.1609,HSIL
91,7836,69.59,5.7736,0.2623,0.6556,0.2623,HSIL
91,7837,74.72,5.3694,0.3257,0.5399,0.3257,HSIL
91,7838,64.475,4.8063,0.3507,0.8365,0.3507,HSIL
91,7839,22.45,4.7591,0.1246,0.6288,0.1246,HSIL
91,7840,66.965,4.5284,0.4104,0.7497,0.4104,HSIL
91,7841,77.51,5.9971,0.2708,0.6232,0.2708,HSIL
91,7842,86.305,6.7643,0.237,0.8936,0.237,HSIL
91,7843,75.055,6.7603,0.2064,0.1865,0.2064,HSIL
91,7844,53.415,5.7829,0.2007,0.7063,0.2007,HSIL
91,7845,80.24,6.0322,0.2771,0.4532,0.2771,HSIL
91,7846,96.44,4.5843,0.5767,0.4667,0.5767,HSIL
91,7847,97.45,4.1297,0.718,0.7456,0.718,HSIL
91,7848,93.51,4.7988,0.5103,0.7952,0.5103,HSIL
91,7849,97.15,4.278,0.6671,0.4371,0.6671,HSIL
91,7850,96.785,4.2853,0.6623,0.8431,0.6623,HSIL
91,7851,93.47,4.5608,0.5647,0.9285,0.5647,HSIL
91,7852,74.24,4.7748,0.4092,0.8103,0.4092,HSIL
91,7853,91.21,5.6148,0.3636,0.8915,0.3636,HSIL
91,7854,91.96,5.1114,0.4423,0.4219,0.4423,HSIL
91,7855,71.79,5.5702,0.2908,0.9137,0.2908,HSIL
91,7856,94.03,4.5457,0.5718,0.8633,0.5718,HSIL
91,7857,95.355,4.6964,0.5433,0.7573,0.5433,HSIL
91,7858,92.56,5.3582,0.4051,0.7904,0.4051,HSIL
91,7859,96.58,4.216,0.6828,0.4589,0.6828,HSIL
91,7860,77.2,4.3997,0.5012,0.7737,0.5012,HSIL
91,7861,69.325,6.0043,0.2416,0.8863,0.2416,HSIL
91,7862,90.42,5.8245,0.3349,0.6442,0.3349,HSIL
91,7863,65.725,5.0815,0.3199,0.8301,0.3199,HSIL
91,7864,80.82,6.2371,0.2611,0.6512,0.2611,HSIL
91,7865,49.075,5.6009,0.1966,0.7994,0.1966,HSIL
91,7866,69.275,7.2549,0.1654,0.5186,0.1654,HSIL
91,7867,75.78,7.5973,0.165,0.4144,0.165,HSIL
91,7868,62.31,5.6819,0.2425,0.6889,0.2425,HSIL
91,7869,94.37,4.6754,0.5425,0.6891,0.5425,HSIL
91,7870,46.795,6.108,0.1576,0.4674,0.1576,HSIL
91,7871,42.375,5.1623,0.1998,0.6639,0.1998,HSIL
91,7872,45.63,3.8302,0.3909,0.5557,0.3909,HSIL
91,7873,6.225,1.771,0.2494,0.75,0.2494,Negative for intraepithelial lesion
91,7874,53.135,4.2603,0.3679,0.5838,0.3679,ASC-US
91,7875,64.93,5.6393,0.2566,0.7228,0.2566,ASC-US
91,7876,54.115,4.8472,0.2894,0.7773,0.2894,ASC-US
91,7877,45.925,6.7248,0.1276,0.6653,0.1276,ASC-US
91,7878,20.125,2.8587,0.3095,0.7399,0.3095,HSIL
91,7879,77.42,9.5707,0.1062,0.5374,0.1062,HSIL
91,7880,63.71,10.4144,0.0738,0.4289,0.0738,HSIL
91,7881,73.015,5.8761,0.2657,0.2457,0.2657,HSIL
91,7882,37.87,3.9053,0.312,0.6216,0.312,HSIL
91,7883,35.975,6.5177,0.1064,0.4041,0.1064,HSIL
91,7884,59.87,8.161,0.113,0.4676,0.113,HSIL
91,7885,81.295,5.4078,0.3493,0.4028,0.3493,SCC
91,7886,12.02,2.6851,0.2095,0.8335,0.2095,HSIL
91,7887,64.025,9.2885,0.0933,0.5504,0.0933,ASC-US
91,7888,42.865,5.9757,0.1508,0.5139,0.1508,HSIL
91,7889,45.7,4.7936,0.2499,0.7762,0.2499,HSIL
91,7890,22.575,4.3623,0.1491,0.817,0.1491,HSIL
91,7891,55.435,8.3254,0.1005,0.4932,0.1005,HSIL
91,7892,14.125,2.2172,0.3611,0.5382,0.3611,HSIL
91,7893,63.22,6.9822,0.163,0.6809,0.163,HSIL
91,7894,62.73,7.8044,0.1294,0.4979,0.1294,HSIL
91,7895,48.625,3.6255,0.4649,0.6433,0.4649,SCC
91,7896,56.94,5.4007,0.2453,0.6816,0.2453,SCC
89,7897,39.16,3.1362,0.5003,0.896,0.5003,SCC
89,7898,28.04,4.3793,0.1837,0.6769,0.1837,SCC
89,7899,15.51,1.7154,0.6624,0.6933,0.6624,HSIL
89,7900,34.315,3.5449,0.3431,0.7639,0.3431,HSIL
89,7901,31.02,2.8817,0.4694,0.9367,0.4694,HSIL
89,7902,58.25,6.0027,0.2031,0.594,0.2031,Negative for intraepithelial lesion
89,7903,30.865,4.5306,0.189,0.6399,0.189,LSIL
89,7904,54.95,4.6565,0.3185,0.7018,0.3185,LSIL
89,7905,41.675,4.5955,0.248,0.6344,0.248,HSIL
89,7906,45.995,5.6314,0.1823,0.659,0.1823,HSIL
89,7907,18.35,2.3128,0.4311,0.7045,0.4311,HSIL
89,7908,22.93,3.2356,0.2752,0.7134,0.2752,HSIL
89,7909,24.605,2.1689,0.6573,0.6513,0.6573,HSIL
89,7910,40.535,4.9872,0.2048,0.738,0.2048,SCC
89,7911,16.35,3.8482,0.1387,0.7871,0.1387,ASC-US
90,7912,66.765,4.3041,0.4529,0.4995,0.4529,SCC
90,7913,62.905,4.9166,0.327,0.6366,0.327,HSIL
90,7914,9.41,2.7225,0.1595,0.9208,0.1595,Negative for intraepithelial lesion
90,7915,36.375,5.1997,0.1691,0.7997,0.1691,Negative for intraepithelial lesion
90,7916,56.65,6.7519,0.1562,0.5273,0.1562,Negative for intraepithelial lesion
90,7917,21.04,3.0182,0.2902,0.8244,0.2902,Negative for intraepithelial lesion
90,7918,57.745,8.3165,0.1049,0.7783,0.1049,Negative for intraepithelial lesion
90,7919,89.57,4.6588,0.5186,0.6329,0.5186,ASC-US
90,7920,71.64,6.1062,0.2415,0.5183,0.2415,ASC-US
90,7921,92.085,4.1247,0.6802,0.8866,0.6802,ASC-US
90,7922,65.44,7.3842,0.1508,0.5727,0.1508,ASC-US
90,7923,52.355,7.662,0.1121,0.6595,0.1121,ASC-US
90,7924,88.435,3.9633,0.7075,0.6941,0.7075,ASC-US
90,7925,5.8,0.9925,0.7398,0.751,0.7398,Negative for intraepithelial lesion
90,7926,56.775,5.3963,0.245,0.4558,0.245,SCC
90,7927,47.34,3.1465,0.6009,0.6113,0.6009,HSIL
90,7928,41.53,3.5328,0.4182,0.841,0.4182,HSIL
90,7929,76.62,4.3079,0.5188,0.4797,0.5188,HSIL
90,7930,51.425,4.9346,0.2654,0.4943,0.2654,HSIL
88,7931,67.935,7.6977,0.1441,0.6043,0.1441,SCC
88,7932,77.805,4.9063,0.4062,0.8086,0.4062,HSIL
88,7933,65.64,4.9122,0.3418,0.5834,0.3418,HSIL
88,7934,55.83,4.7908,0.3057,0.9263,0.3057,HSIL
88,7935,88.805,5.3461,0.3905,0.5663,0.3905,HSIL
88,7936,46.84,4.8233,0.253,0.8761,0.253,HSIL
88,7937,89.35,5.1534,0.4228,0.9103,0.4228,HSIL
88,7938,95.84,4.2243,0.6749,0.9757,0.6749,HSIL
88,7939,81.225,5.6966,0.3145,0.5806,0.3145,HSIL
88,7940,56.88,4.3459,0.3784,0.7841,0.3784,HSIL
88,7941,70.205,6.7314,0.1947,0.7891,0.1947,HSIL
88,7942,42.64,4.0528,0.3262,0.5608,0.3262,HSIL
88,7943,40.2,4.1591,0.292,0.5667,0.292,HSIL
88,7944,53.555,4.0704,0.4062,0.5942,0.4062,HSIL
88,7945,72.205,4.0744,0.5466,0.9861,0.5466,HSIL
88,7946,69.675,5.4229,0.2977,0.6277,0.2977,HSIL
88,7947,71.75,4.5197,0.4414,0.8869,0.4414,HSIL
88,7948,4.295,0.9818,0.5599,0.9228,0.5599,Negative for intraepithelial lesion
88,7949,54.01,5.3965,0.2331,0.6101,0.2331,Negative for intraepithelial lesion
88,7950,26.54,2.8059,0.4236,0.7889,0.4236,ASC-H
88,7951,52.785,5.5749,0.2134,0.6543,0.2134,ASC-US
88,7952,36.41,4.5342,0.2225,0.7469,0.2225,HSIL
88,7953,81.855,5.4641,0.3445,0.4649,0.3445,HSIL
87,7954,58.965,4.9795,0.2988,0.8251,0.2988,SCC
87,7955,29.235,2.9752,0.415,0.8716,0.415,SCC
87,7956,41.22,3.8702,0.3458,0.7463,0.3458,SCC
87,7957,47.875,8.536,0.0826,0.6551,0.0826,HSIL
87,7958,39.735,3.7615,0.3529,0.8378,0.3529,HSIL
87,7959,75.115,6.3955,0.2308,0.3467,0.2308,HSIL
87,7960,30.74,3.8653,0.2585,0.9189,0.2585,HSIL
87,7961,29.66,2.7699,0.4858,0.8477,0.4858,HSIL
87,7962,42.995,4.0235,0.3337,0.6738,0.3337,HSIL
87,7963,65.72,6.527,0.1939,0.6552,0.1939,HSIL
87,7964,70.06,4.3405,0.4673,0.7678,0.4673,HSIL
87,7965,20.675,1.9675,0.6711,0.7353,0.6711,HSIL
87,7966,49.215,5.8197,0.1826,0.795,0.1826,HSIL
87,7967,56.475,6.8191,0.1526,0.3717,0.1526,HSIL
87,7968,49.445,5.0575,0.2429,0.7299,0.2429,SCC
87,7969,60.27,5.8959,0.2179,0.7957,0.2179,HSIL
87,7970,51.555,6.2363,0.1666,0.8275,0.1666,HSIL
87,7971,41.435,4.3726,0.2723,0.6231,0.2723,HSIL
87,7972,32.12,5.5304,0.132,0.5818,0.132,HSIL
87,7973,5.815,0.9901,0.7454,0.802,0.7454,Negative for intraepithelial lesion
87,7974,16.68,2.8391,0.26,0.7719,0.26,Negative for intraepithelial lesion
87,7975,39.66,7.3072,0.0933,0.7915,0.0933,Negative for intraepithelial lesion
87,7976,43.83,9.1764,0.0654,0.3766,0.0654,Negative for intraepithelial lesion
87,7977,36.275,3.5284,0.3662,0.8705,0.3662,ASC-US
87,7978,23.05,3.8219,0.1983,0.6713,0.1983,ASC-US
87,7979,7.49,1.4491,0.4482,0.8665,0.4482,ASC-US
87,7980,24.515,2.0992,0.6991,0.7291,0.6991,ASC-H
87,7981,46.76,6.5781,0.1358,0.6415,0.1358,SCC
86,7982,74.51,4.0348,0.5751,0.7435,0.5751,SCC
86,7983,78.555,4.5675,0.4732,0.5346,0.4732,SCC
86,7984,38.775,4.8106,0.2106,0.5423,0.2106,SCC
86,7985,38.4,4.2516,0.267,0.7602,0.267,SCC
86,7986,44.585,4.3458,0.2967,0.428,0.2967,HSIL
86,7987,40.63,5.835,0.15,0.8139,0.15,HSIL
86,7988,47.195,4.0104,0.3688,0.6772,0.3688,HSIL
86,7989,62.415,4.0655,0.4745,0.4204,0.4745,HSIL
86,7990,85.455,4.3744,0.5612,0.8428,0.5612,HSIL
86,7991,52.36,4.1079,0.3899,0.8492,0.3899,HSIL
86,7992,31.08,2.7899,0.5018,0.6826,0.5018,HSIL
86,7993,55.005,6.3837,0.1696,0.4897,0.1696,HSIL
86,7994,21.95,4.5193,0.1351,0.7685,0.1351,ASC-US
86,7995,47.445,3.7621,0.4213,0.9008,0.4213,ASC-US
86,7996,39.735,5.0369,0.1968,0.6114,0.1968,LSIL
86,7997,40.49,4.7627,0.2243,0.8853,0.2243,LSIL
86,7998,32.065,4.4086,0.2073,0.9156,0.2073,LSIL
86,7999,21.21,3.1142,0.2748,0.5322,0.2748,SCC
86,8000,83.545,5.6698,0.3266,0.6573,0.3266,SCC
86,8001,61.425,4.3946,0.3997,0.7058,0.3997,SCC
86,8002,62.62,5.4302,0.2669,0.6292,0.2669,SCC
86,8003,26.755,4.0823,0.2017,0.4864,0.2017,SCC
86,8004,35.015,6.8097,0.0949,0.6244,0.0949,SCC
86,8005,10.13,1.472,0.5875,0.9006,0.5875,SCC
86,8006,12.635,2.2124,0.3244,0.8355,0.3244,SCC
86,8007,10.635,1.4067,0.6754,0.6862,0.6754,SCC
86,8008,4.325,2.2372,0.1086,0.7131,0.1086,ASC-US
86,8009,41.78,6.1973,0.1367,0.695,0.1367,HSIL
86,8010,52.65,5.2185,0.243,0.8186,0.243,HSIL
86,8011,28.99,5.2607,0.1316,0.4761,0.1316,HSIL
86,8012,40.16,5.4442,0.1703,0.7141,0.1703,HSIL
84,8013,58.385,4.5063,0.3613,0.6165,0.3613,SCC
84,8014,43.475,4.2623,0.3007,0.6112,0.3007,SCC
84,8015,50.03,5.1448,0.2375,0.7049,0.2375,SCC
84,8016,72.755,5.2649,0.3298,0.7883,0.3298,HSIL
84,8017,66.92,5.3025,0.2991,0.926,0.2991,HSIL
84,8018,45.13,5.8124,0.1679,0.6354,0.1679,HSIL
84,8019,44.455,6.9377,0.1161,0.7591,0.1161,HSIL
84,8020,47.615,4.5512,0.2889,0.5449,0.2889,HSIL
84,8021,57.44,4.0045,0.4501,0.581,0.4501,HSIL
84,8022,31.615,3.7781,0.2783,0.7848,0.2783,HSIL
84,8023,43.48,4.1039,0.3244,0.6226,0.3244,HSIL
84,8024,46.125,4.0098,0.3605,0.6449,0.3605,HSIL
84,8025,58.625,7.1314,0.1449,0.434,0.1449,HSIL
84,8026,44.655,5.394,0.1929,0.7306,0.1929,HSIL
84,8027,34.905,4.8912,0.1833,0.8201,0.1833,HSIL
84,8028,40.085,5.9749,0.1411,0.717,0.1411,HSIL
84,8029,41.365,5.3355,0.1826,0.606,0.1826,HSIL
84,8030,29.125,3.7084,0.2661,0.6014,0.2661,HSIL
84,8031,47.16,6.2304,0.1527,0.8236,0.1527,HSIL
84,8032,44.78,3.9679,0.3574,0.6142,0.3574,SCC
84,8033,35.05,4.9453,0.1801,0.8138,0.1801,Negative for intraepithelial lesion
84,8034,36.975,3.8181,0.3187,0.4701,0.3187,ASC-US
84,8035,55.04,4.6619,0.3182,0.8764,0.3182,ASC-US
84,8036,17.765,6.7097,0.0496,0.71,0.0496,ASC-US
84,8037,29.98,5.3187,0.1332,0.7512,0.1332,ASC-US
84,8038,60.125,4.6524,0.3491,0.4162,0.3491,ASC-H
84,8039,49.53,4.5371,0.3024,0.7103,0.3024,ASC-H
84,8040,14.08,1.4671,0.822,0.4816,0.822,ASC-H
84,8041,39.785,6.0011,0.1388,0.7022,0.1388,ASC-H
84,8042,18.575,3.3829,0.204,0.8829,0.204,ASC-H
84,8043,37.21,4.4239,0.2389,0.711,0.2389,ASC-H
84,8044,59.78,11.1263,0.0607,0.2778,0.0607,ASC-H
84,8045,39.86,7.439,0.0905,0.5564,0.0905,ASC-H
84,8046,28.195,2.5704,0.5363,0.7628,0.5363,ASC-US
84,8047,53.715,6.982,0.1385,0.4704,0.1385,Negative for intraepithelial lesion
84,8048,31.2,6.1084,0.1051,0.7265,0.1051,SCC
84,8049,38.4,3.3156,0.4389,0.8942,0.4389,LSIL
84,8050,60.355,4.9849,0.3052,0.597,0.3052,LSIL
84,8051,35.95,4.5033,0.2228,0.6328,0.2228,LSIL
84,8052,23.375,3.6201,0.2241,0.2009,0.2241,ASC-US
84,8053,28.705,4.1381,0.2107,0.9418,0.2107,ASC-US
84,8054,48.935,5.3803,0.2124,0.5742,0.2124,ASC-H
84,8055,46.765,5.8886,0.1695,0.6034,0.1695,ASC-H
85,8056,95.335,3.8804,0.7956,0.533,0.7956,SCC
85,8057,80.22,6.3213,0.2523,0.3635,0.2523,SCC
85,8058,41.86,6.6601,0.1186,0.7831,0.1186,SCC
85,8059,83.425,6.2835,0.2655,0.654,0.2655,HSIL
85,8060,78.545,6.9961,0.2017,0.3787,0.2017,HSIL
85,8061,86.03,6.1736,0.2836,0.5605,0.2836,HSIL
85,8062,83.905,6.7381,0.2322,0.5853,0.2322,HSIL
85,8063,61.385,6.1989,0.2007,0.5569,0.2007,HSIL
85,8064,81.185,5.5966,0.3257,0.6524,0.3257,HSIL
85,8065,65.185,5.6663,0.2551,0.5087,0.2551,HSIL
85,8066,86.515,6.7366,0.2396,0.3753,0.2396,HSIL
85,8067,87.725,5.1538,0.415,0.2331,0.415,HSIL
85,8068,90.705,5.6275,0.3599,0.3439,0.3599,HSIL
85,8069,85.98,6.2205,0.2792,0.5938,0.2792,HSIL
85,8070,88.075,4.3778,0.5775,0.5873,0.5775,HSIL
85,8071,83.04,4.632,0.4864,0.6991,0.4864,HSIL
85,8072,68.12,4.5534,0.4129,0.8617,0.4129,HSIL
85,8073,79.94,3.872,0.6701,0.2373,0.6701,HSIL
85,8074,64.47,5.2039,0.2992,0.6708,0.2992,HSIL
85,8075,22.26,1.9699,0.7208,0.5118,0.7208,HSIL
85,8076,63.465,6.6735,0.1791,0.8514,0.1791,HSIL
85,8077,77.955,5.0132,0.3898,0.5215,0.3898,HSIL
85,8078,60.065,6.4789,0.1798,0.6976,0.1798,HSIL
85,8079,34.94,3.9853,0.2764,0.7977,0.2764,HSIL
85,8080,53.14,6.607,0.153,0.6561,0.153,HSIL
85,8081,57.445,6.9694,0.1486,0.521,0.1486,HSIL
85,8082,43.655,7.2254,0.1051,0.5917,0.1051,HSIL
85,8083,37.325,6.9391,0.0974,0.7611,0.0974,HSIL
85,8084,58.48,4.6776,0.3359,0.7457,0.3359,HSIL
85,8085,64.555,5.3152,0.2871,0.6978,0.2871,HSIL
85,8086,73.945,7.0597,0.1864,0.4681,0.1864,HSIL
85,8087,60.035,6.2237,0.1948,0.5785,0.1948,HSIL
85,8088,72.035,3.6247,0.689,0.7599,0.689,HSIL
85,8089,93.72,4.3774,0.6146,0.63,0.6146,HSIL
85,8090,94.785,4.1018,0.7079,0.999,0.7079,HSIL
85,8091,89.37,4.4451,0.5684,0.4624,0.5684,HSIL
85,8092,76.185,4.2275,0.5357,0.998,0.5357,HSIL
85,8093,70.45,6.2965,0.2233,0.392,0.2233,HSIL
85,8094,7.315,1.7212,0.3103,0.9183,0.3103,HSIL
85,8095,66.005,4.8801,0.3483,0.7859,0.3483,HSIL
85,8096,82.61,5.6805,0.3217,0.634,0.3217,HSIL
85,8097,52.465,4.4435,0.3339,0.6879,0.3339,HSIL
85,8098,82.71,6.9345,0.2161,0.3646,0.2161,HSIL
85,8099,94.65,4.8851,0.4984,0.9084,0.4984,HSIL
85,8100,82.08,6.4399,0.2487,0.688,0.2487,HSIL
85,8101,34.22,3.5528,0.3407,0.7343,0.3407,Negative for intraepithelial lesion
85,8102,7.55,1.7525,0.3089,0.9982,0.3089,Negative for intraepithelial lesion
85,8103,66.02,4.0665,0.5017,0.7858,0.5017,ASC-US
85,8104,83.22,4.7617,0.4612,0.9669,0.4612,ASC-US
85,8105,42.86,5.0456,0.2116,0.6086,0.2116,ASC-US
85,8106,74.58,7.985,0.147,0.6115,0.147,ASC-US
85,8107,44.525,3.1207,0.5745,0.8657,0.5745,ASC-US
85,8108,56.16,8.0404,0.1092,0.4907,0.1092,LSIL
85,8109,41.25,4.5868,0.2464,0.3446,0.2464,LSIL
85,8110,74.32,6.0722,0.2533,0.5331,0.2533,LSIL
85,8111,72.04,6.2759,0.2298,0.5247,0.2298,LSIL
85,8112,36.86,3.6162,0.3542,0.5397,0.3542,ASC-H
85,8113,46.35,4.3425,0.3089,0.7258,0.3089,ASC-H
85,8114,56.51,4.8005,0.3082,0.699,0.3082,ASC-H
85,8115,53.665,4.7132,0.3036,0.5989,0.3036,ASC-H
85,8116,44.72,4.8542,0.2385,0.6843,0.2385,ASC-H
85,8117,41.51,4.2488,0.289,0.7128,0.289,ASC-H
85,8118,29.485,5.2949,0.1322,0.8566,0.1322,ASC-H
85,8119,53.485,7.484,0.12,0.6676,0.12,ASC-H
85,8120,49.715,4.3946,0.3235,0.5183,0.3235,ASC-H
85,8121,78.025,4.5124,0.4815,0.6913,0.4815,ASC-H
85,8122,47.365,6.8191,0.128,0.6695,0.128,ASC-H
85,8123,69.685,4.5152,0.4295,0.4438,0.4295,ASC-US
85,8124,30.28,3.5288,0.3056,0.6772,0.3056,ASC-US
85,8125,64.99,5.9185,0.2332,0.372,0.2332,ASC-H
85,8126,59.24,4.7205,0.3341,0.7688,0.3341,SCC
85,8127,84.875,6.4829,0.2538,0.6368,0.2538,SCC
85,8128,37.62,4.2488,0.2619,0.6246,0.2619,SCC
85,8129,77.99,5.8536,0.286,0.5716,0.286,ASC-US
85,8130,81.445,5.8112,0.3031,0.5456,0.3031,ASC-US
85,8131,46.18,6.1119,0.1554,0.7081,0.1554,ASC-H
85,8132,50.82,4.5088,0.3141,0.8221,0.3141,Negative for intraepithelial lesion
83,8133,25.8,4.8696,0.1367,0.6385,0.1367,Negative for intraepithelial lesion
83,8134,85.92,6.9262,0.2251,0.5876,0.2251,Negative for intraepithelial lesion
83,8135,73.355,7.8494,0.1496,0.5323,0.1496,Negative for intraepithelial lesion
83,8136,43.015,8.3571,0.0774,0.6592,0.0774,Negative for intraepithelial lesion
